param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__num_leaves,param_classifier__reg_lambda,param_classifier__subsample,param_classifier__subsample_freq,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.1,7,50,31,3,0.8,1,0.605475040257649,0.6656200941915228,0.6113671274961597,0.6246153846153846,0.6666666666666666
0.1,7,50,31,7,0.4,1,0.6124401913875598,0.6485623003194888,0.6201550387596899,0.5945945945945946,0.6593059936908517
0.1,7,50,31,7,0.6,1,0.6161290322580645,0.660347551342812,0.6047904191616766,0.6184012066365008,0.6593059936908517
0.1,7,50,31,7,0.8,1,0.6016,0.6604068857589984,0.6139817629179332,0.617737003058104,0.6550079491255962
0.1,7,100,7,1,0.4,1,0.6077519379844961,0.6428571428571429,0.6138032305433186,0.6135693215339233,0.6646153846153846
0.1,7,100,7,1,0.6,1,0.6108527131782946,0.6523736600306279,0.6103703703703703,0.6144756277695717,0.6533127889060092
0.1,7,100,7,1,0.8,1,0.5966514459665144,0.6513056835637481,0.611764705882353,0.6140350877192983,0.6595419847328244
0.1,7,100,7,3,0.4,1,0.6103286384976526,0.654320987654321,0.5985185185185186,0.6112759643916914,0.6677067082683308
0.1,7,100,7,3,0.6,1,0.6191198786039454,0.6533127889060092,0.6133333333333333,0.6151603498542274,0.6584992343032159
0.1,7,100,7,3,0.8,1,0.6092307692307692,0.653250773993808,0.6070381231671554,0.6080476900149031,0.6574500768049155
0.1,7,100,7,7,0.4,1,0.6120556414219475,0.6511627906976745,0.6068759342301944,0.6126656848306333,0.6561514195583596
0.1,7,100,7,7,0.6,1,0.6184615384615385,0.6574074074074074,0.6112759643916914,0.6172106824925816,0.6635658914728683
0.1,7,100,7,7,0.8,1,0.616793893129771,0.6625766871165644,0.6060606060606061,0.6094674556213018,0.6676970633693973
0.1,7,100,15,1,0.4,1,0.6071428571428571,0.6535303776683087,0.6061538461538462,0.5959438377535101,0.6613418530351438
0.1,7,100,15,1,0.6,1,0.6048780487804878,0.6504854368932039,0.6067073170731707,0.6012461059190031,0.6416275430359938
0.1,7,100,15,1,0.8,1,0.6183574879227053,0.6634920634920635,0.6121212121212121,0.6120556414219475,0.6477093206951027
0.1,7,100,15,3,0.4,1,0.6055646481178396,0.6600985221674877,0.6120556414219475,0.6082949308755761,0.6440129449838188
0.1,7,100,15,3,0.6,1,0.608,0.6645569620253164,0.6093514328808446,0.5990783410138248,0.6507936507936508
0.1,7,100,15,3,0.8,1,0.6028708133971292,0.6613162118780096,0.6081694402420574,0.6105919003115264,0.6487341772151899
0.1,7,100,15,7,0.4,1,0.5935483870967742,0.6424050632911392,0.6056971514242878,0.5966514459665144,0.6635220125786163
0.1,7,100,15,7,0.6,1,0.6170886075949367,0.6656101426307448,0.6139817629179332,0.6027397260273972,0.6572327044025157
0.1,7,100,15,7,0.8,1,0.610223642172524,0.6624,0.6012084592145015,0.6128048780487805,0.6572769953051644
0.1,7,100,31,1,0.4,1,0.5973154362416108,0.6524590163934426,0.6115444617784711,0.5977742448330684,0.6434494195688225
0.1,7,100,31,1,0.6,1,0.5956738768718802,0.6533996683250415,0.6104928457869634,0.622792937399679,0.6427406199021207
0.1,7,100,31,1,0.8,1,0.6112956810631229,0.6435643564356436,0.6099071207430341,0.5958132045088567,0.6491803278688525
0.1,7,100,31,3,0.4,1,0.6052631578947368,0.6601307189542484,0.596875,0.6073131955484896,0.6470588235294118
0.1,7,100,31,3,0.6,1,0.6075533661740559,0.6622516556291391,0.6242236024844721,0.618066561014263,0.6365105008077544
0.1,7,100,31,3,0.8,1,0.6042003231017771,0.6601307189542484,0.6097946287519748,0.61198738170347,0.6461038961038961
0.1,7,100,31,7,0.4,1,0.5993485342019544,0.657051282051282,0.6273291925465838,0.6111111111111112,0.6548387096774193
0.1,7,100,31,7,0.6,1,0.6013071895424836,0.6677685950413224,0.599388379204893,0.6129541864139021,0.6421725239616614
0.1,7,100,31,7,0.8,1,0.6108374384236454,0.6721854304635762,0.6172839506172839,0.6050156739811913,0.6537216828478964
0.1,7,200,7,1,0.4,1,0.6022187004754358,0.6411483253588517,0.6210045662100456,0.6063348416289592,0.668769716088328
0.1,7,200,7,1,0.6,1,0.6110236220472441,0.6417445482866043,0.6045112781954888,0.600297176820208,0.6561514195583596
0.1,7,200,7,1,0.8,1,0.6024844720496895,0.6531881804043546,0.6066066066066066,0.6123680241327301,0.6513056835637481
0.1,7,200,7,3,0.4,1,0.6222222222222222,0.64576802507837,0.6113671274961597,0.6144578313253012,0.6477987421383647
0.1,7,200,7,3,0.6,1,0.6122448979591837,0.6470588235294118,0.6121212121212121,0.5952380952380952,0.6521739130434783
0.1,7,200,7,3,0.8,1,0.6189735614307932,0.65086887835703,0.6023738872403561,0.6111951588502269,0.6573643410852713
0.1,7,200,7,7,0.4,1,0.6112852664576802,0.6382306477093207,0.6054216867469879,0.6135338345864662,0.6561514195583596
0.1,7,200,7,7,0.6,1,0.6132075471698113,0.6459627329192547,0.6098654708520179,0.6077844311377245,0.6466876971608833
0.1,7,200,7,7,0.8,1,0.62402496099844,0.6551724137931034,0.5964912280701754,0.6021180030257186,0.6625
0.1,7,200,15,1,0.4,1,0.6029654036243822,0.6567164179104478,0.615625,0.5874799357945425,0.6545454545454545
0.1,7,200,15,1,0.6,1,0.6043405676126878,0.654424040066778,0.6043613707165109,0.5899513776337115,0.6470588235294118
0.1,7,200,15,1,0.8,1,0.6171617161716172,0.6655683690280065,0.6216640502354788,0.6034755134281201,0.6490066225165563
0.1,7,200,15,3,0.4,1,0.5990180032733224,0.6468646864686468,0.6236220472440945,0.592948717948718,0.6360655737704918
0.1,7,200,15,3,0.6,1,0.6178861788617886,0.6426229508196721,0.6050156739811913,0.5987261146496815,0.6368
0.1,7,200,15,3,0.8,1,0.6071428571428571,0.6666666666666666,0.6127527216174183,0.6022187004754358,0.6469622331691297
0.1,7,200,15,7,0.4,1,0.5964343598055105,0.6538461538461539,0.6163522012578616,0.60062893081761,0.6666666666666666
0.1,7,200,15,7,0.6,1,0.6013071895424836,0.6698872785829307,0.6036585365853658,0.5780525502318392,0.6482982171799028
0.1,7,200,15,7,0.8,1,0.6045751633986928,0.6612903225806451,0.6081694402420574,0.5978428351309707,0.6548387096774193
0.1,7,200,31,1,0.4,1,0.6006825938566553,0.6284722222222222,0.6181818181818182,0.5652173913043478,0.6308492201039861
0.1,7,200,31,1,0.6,1,0.5905096660808435,0.6391752577319587,0.632952691680261,0.6061643835616438,0.6351351351351351
0.1,7,200,31,1,0.8,1,0.5836177474402731,0.6416382252559727,0.6045751633986928,0.5878378378378378,0.6281833616298812
0.1,7,200,31,3,0.4,1,0.5973154362416108,0.6452702702702703,0.5865384615384616,0.5897858319604613,0.6420168067226891
0.1,7,200,31,3,0.6,1,0.6114864864864865,0.6427350427350428,0.6156299840510366,0.6112956810631229,0.6220735785953178
0.1,7,200,31,3,0.8,1,0.6070826306913997,0.6409395973154363,0.6231647634584013,0.5946843853820598,0.6395939086294417
0.1,7,200,31,7,0.4,1,0.5983471074380166,0.6578947368421053,0.6205787781350482,0.6057692307692307,0.6644518272425249
0.1,7,200,31,7,0.6,1,0.6169491525423729,0.6610738255033557,0.6095238095238096,0.6035889070146819,0.632279534109817
0.1,7,200,31,7,0.8,1,0.6101694915254238,0.6610738255033557,0.6217948717948718,0.5859247135842881,0.6377295492487479
0.1,7,300,7,1,0.4,1,0.6071428571428571,0.6504854368932039,0.6076335877862595,0.6021180030257186,0.6464
0.1,7,300,7,1,0.6,1,0.6129032258064516,0.659270998415214,0.5997001499250375,0.6027397260273972,0.6456692913385826
0.1,7,300,7,1,0.8,1,0.6015748031496063,0.6613672496025437,0.6123076923076923,0.6037151702786377,0.6467817896389325
0.1,7,300,7,3,0.4,1,0.6193548387096774,0.651685393258427,0.6052227342549923,0.6046511627906976,0.6570972886762361
0.1,7,300,7,3,0.6,1,0.6146496815286624,0.6571428571428571,0.6081694402420574,0.5941807044410413,0.6540880503144654
0.1,7,300,7,3,0.8,1,0.6037735849056604,0.6613672496025437,0.6015037593984962,0.6064318529862175,0.6572769953051644
0.1,7,300,7,7,0.4,1,0.6095238095238096,0.6506410256410257,0.6106870229007634,0.6051437216338881,0.6499215070643642
0.1,7,300,7,7,0.6,1,0.60828025477707,0.6551181102362205,0.608955223880597,0.601526717557252,0.647887323943662
0.1,7,300,7,7,0.8,1,0.6031746031746031,0.6635071090047393,0.6053412462908012,0.5960061443932412,0.658307210031348
0.1,7,300,15,1,0.4,1,0.6030664395229983,0.6509274873524452,0.6016,0.6009693053311793,0.649746192893401
0.1,7,300,15,1,0.6,1,0.6047297297297297,0.6462585034013606,0.594855305466238,0.5799011532125206,0.6466666666666666
0.1,7,300,15,1,0.8,1,0.6003430531732419,0.657762938230384,0.6129541864139021,0.6061588330632091,0.6508474576271186
0.1,7,300,15,3,0.4,1,0.6006711409395973,0.6586620926243568,0.6124401913875598,0.5993589743589743,0.6347107438016529
0.1,7,300,15,3,0.6,1,0.5919732441471572,0.6633165829145728,0.6053882725832013,0.5845648604269293,0.6360655737704918
0.1,7,300,15,3,0.8,1,0.6039603960396039,0.6677685950413224,0.6099518459069021,0.600326264274062,0.6456953642384106
0.1,7,300,15,7,0.4,1,0.6049586776859505,0.664440734557596,0.5943396226415094,0.5917721518987342,0.6511627906976745
0.1,7,300,15,7,0.6,1,0.6029654036243822,0.6511627906976745,0.6050156739811913,0.593900481540931,0.6480263157894737
0.1,7,300,15,7,0.8,1,0.6102819237147595,0.6611295681063123,0.608424336973479,0.5916398713826366,0.6397415185783522
0.1,7,300,31,1,0.4,1,0.5816876122082585,0.6455026455026455,0.5913621262458472,0.5657237936772047,0.6423611111111112
0.1,7,300,31,1,0.6,1,0.5745454545454546,0.6238859180035651,0.6195286195286195,0.5894736842105263,0.6206896551724138
0.1,7,300,31,1,0.8,1,0.5719360568383659,0.6276595744680851,0.6111111111111112,0.5817555938037866,0.6053097345132743
0.1,7,300,31,3,0.4,1,0.6099290780141844,0.6405693950177936,0.6049586776859505,0.59,0.6450511945392492
0.1,7,300,31,3,0.6,1,0.5940246045694201,0.6349206349206349,0.6214876033057851,0.5945945945945946,0.6061643835616438
0.1,7,300,31,3,0.8,1,0.591304347826087,0.6398601398601399,0.6202321724709784,0.5781512605042017,0.6193771626297578
0.1,7,300,31,7,0.4,1,0.5863874345549738,0.6517241379310345,0.600326264274062,0.5815831987075929,0.6553480475382003
0.1,7,300,31,7,0.6,1,0.6017391304347826,0.657439446366782,0.6274509803921569,0.587248322147651,0.631578947368421
0.1,7,300,31,7,0.8,1,0.5951557093425606,0.6438356164383562,0.6029654036243822,0.5966666666666667,0.6340640809443507
